monitoring_period,amount_band,pca_signal_band,transactions,transaction_amount,fraud_cases,fraud_amount,avg_pca_abs_signal,fraud_rate,fraud_amount_bps,appetite_status
10,D6,D1,153,4444.57,0,0.0,10.534907440832754,0.0,0.0,Within appetite
10,D6,D10,48,1394.61,0,0.0,37.43117644820142,0.0,0.0,Within appetite
10,D6,D2,96,2775.68,0,0.0,12.369432590039821,0.0,0.0,Within appetite
10,D6,D3,85,2473.35,0,0.0,13.626386749652253,0.0,0.0,Within appetite
10,D6,D4,98,2890.16,0,0.0,14.86106164040268,0.0,0.0,Within appetite
10,D6,D5,107,2978.36,1,31.91,16.15927953917801,0.009345794392523364,107.1394995903786,Watchlist
10,D6,D6,98,2822.71,0,0.0,17.31914746750849,0.0,0.0,Within appetite
10,D6,D7,96,2824.49,0,0.0,18.557315304896296,0.0,0.0,Within appetite
10,D6,D8,81,2396.86,0,0.0,20.38510712246175,0.0,0.0,Within appetite
10,D6,D9,67,1939.43,0,0.0,22.635182511963478,0.0,0.0,Within appetite
10,D7,D1,145,6854.72,0,0.0,10.596251523197198,0.0,0.0,Within appetite
10,D7,D10,43,2053.03,0,0.0,39.03654021956728,0.0,0.0,Within appetite
10,D7,D2,93,4396.78,0,0.0,12.32598571882033,0.0,0.0,Within appetite
10,D7,D3,117,5436.6900000000005,0,0.0,13.69453097864548,0.0,0.0,Within appetite
10,D7,D4,115,5353.9,0,0.0,14.852815314587152,0.0,0.0,Within appetite
10,D7,D5,92,4268.63,0,0.0,16.059365174192557,0.0,0.0,Within appetite
10,D7,D6,106,5036.45,0,0.0,17.30718443138412,0.0,0.0,Within appetite
10,D7,D7,91,4338.13,0,0.0,18.65298277400438,0.0,0.0,Within appetite
10,D7,D8,95,4594.48,0,0.0,20.18408008969198,0.0,0.0,Within appetite
10,D7,D9,75,3619.56,0,0.0,22.819060774221676,0.0,0.0,Within appetite
10,D8,D1,146,10962.789999999999,0,0.0,10.64257145107417,0.0,0.0,Within appetite
10,D8,D10,55,4428.89,0,0.0,34.138036742823594,0.0,0.0,Within appetite
10,D8,D2,124,9268.92,0,0.0,12.394325544911826,0.0,0.0,Within appetite
10,D8,D3,108,8533.46,0,0.0,13.69722094866004,0.0,0.0,Within appetite
10,D8,D4,106,8316.33,1,98.01,14.951912371953963,0.009433962264150943,117.85246617197731,Watchlist
10,D8,D5,138,10836.44,0,0.0,16.116253444934134,0.0,0.0,Within appetite
10,D8,D6,151,11911.03,0,0.0,17.3180521864678,0.0,0.0,Within appetite
10,D8,D7,100,8004.88,0,0.0,18.520491571953492,0.0,0.0,Within appetite
10,D8,D8,87,6803.02,0,0.0,20.219327719105873,0.0,0.0,Within appetite
10,D8,D9,78,6100.37,0,0.0,22.834884740790674,0.0,0.0,Within appetite
10,D9,D1,71,9657.75,0,0.0,10.60592210017918,0.0,0.0,Within appetite
10,D9,D10,66,9899.6,1,101.5,37.71004267901694,0.015151515151515152,102.52939512707584,Breach
10,D9,D2,80,11430.84,0,0.0,12.4375149841056,0.0,0.0,Within appetite
10,D9,D3,103,14785.7,0,0.0,13.706921302085963,0.0,0.0,Within appetite
10,D9,D4,109,15737.98,0,0.0,14.891859605473295,0.0,0.0,Within appetite
10,D9,D5,122,17472.82,0,0.0,16.163285873264137,0.0,0.0,Within appetite
10,D9,D6,134,19640.1,0,0.0,17.31091486532098,0.0,0.0,Within appetite
10,D9,D7,98,13785.8,0,0.0,18.563595662135054,0.0,0.0,Within appetite
10,D9,D8,94,14184.28,0,0.0,20.286016851164497,0.0,0.0,Within appetite
10,D9,D9,82,11904.92,0,0.0,22.873730198411813,0.0,0.0,Within appetite
11,D1,D1,212,176.35,0,0.0,10.5298500063339,0.0,0.0,Within appetite
11,D1,D10,124,111.27,7,7.0,41.612115311134964,0.056451612903225805,629.1003864473803,Breach
11,D1,D2,116,102.23,0,0.0,12.335031459584892,0.0,0.0,Within appetite
11,D1,D3,107,89.5,0,0.0,13.65519009315047,0.0,0.0,Within appetite
11,D1,D4,106,89.45,0,0.0,14.847027750727806,0.0,0.0,Within appetite
11,D1,D5,60,51.4,0,0.0,16.140219972523614,0.0,0.0,Within appetite
11,D1,D6,62,48.56,0,0.0,17.250163237611762,0.0,0.0,Within appetite
11,D1,D7,53,43.76,0,0.0,18.633093624277418,0.0,0.0,Within appetite
11,D1,D8,115,106.97,0,0.0,20.43565106987818,0.0,0.0,Within appetite
11,D1,D9,110,100.6,1,0.76,22.66670993655099,0.00909090909090909,75.54671968190856,Watchlist
11,D10,D1,19,5210.64,0,0.0,11.184351022577324,0.0,0.0,Within appetite
11,D10,D10,163,166433.85,4,1796.6400000000003,40.19674601783976,0.024539877300613498,107.94919422941909,Breach
11,D10,D2,39,11501.54,0,0.0,12.53546315798889,0.0,0.0,Within appetite
11,D10,D3,47,15477.84,0,0.0,13.7052327006399,0.0,0.0,Within appetite
11,D10,D4,70,23035.05,0,0.0,14.922589252896508,0.0,0.0,Within appetite
11,D10,D5,86,31071.36,1,320.0,16.17278147957045,0.011627906976744186,102.98873303260623,Breach
11,D10,D6,115,41615.75,1,549.06,17.361745602878436,0.008695652173913044,131.93562533415832,Watchlist
11,D10,D7,99,43433.84,0,0.0,18.608928495380514,0.0,0.0,Within appetite
11,D10,D8,97,40440.3,0,0.0,20.32421130244114,0.0,0.0,Within appetite
11,D10,D9,109,53098.34,0,0.0,22.87722042040821,0.0,0.0,Within appetite
11,D2,D1,443,903.88,0,0.0,10.37367639032059,0.0,0.0,Within appetite
11,D2,D10,97,205.23,0,0.0,32.36473753053098,0.0,0.0,Within appetite
11,D2,D2,155,327.21,0,0.0,12.301707938387969,0.0,0.0,Within appetite
11,D2,D3,102,217.4,0,0.0,13.58277349909819,0.0,0.0,Within appetite
11,D2,D4,58,130.19,0,0.0,14.80997310657958,0.0,0.0,Within appetite
11,D2,D5,52,105.25,0,0.0,16.143575385344406,0.0,0.0,Within appetite
11,D2,D6,44,93.44,0,0.0,17.35237959567837,0.0,0.0,Within appetite
11,D2,D7,36,73.02,0,0.0,18.78957050989703,0.0,0.0,Within appetite
11,D2,D8,109,244.36,0,0.0,20.383716803263848,0.0,0.0,Within appetite
11,D2,D9,143,314.01,0,0.0,22.597323954579576,0.0,0.0,Within appetite
11,D3,D1,260,1474.27,0,0.0,10.678084581498206,0.0,0.0,Within appetite
11,D3,D10,75,404.7,1,3.79,34.911802293486474,0.013333333333333334,93.6496170002471,Breach
11,D3,D2,168,990.53,0,0.0,12.302426860396714,0.0,0.0,Within appetite
11,D3,D3,94,526.18,0,0.0,13.635700886287635,0.0,0.0,Within appetite
11,D3,D4,87,534.49,0,0.0,14.870281384106036,0.0,0.0,Within appetite
11,D3,D5,65,400.19,0,0.0,16.165139990356096,0.0,0.0,Within appetite
11,D3,D6,62,357.1,0,0.0,17.23145795674111,0.0,0.0,Within appetite
11,D3,D7,67,384.47,0,0.0,18.662246677845637,0.0,0.0,Within appetite
11,D3,D8,146,839.29,0,0.0,20.397384950667032,0.0,0.0,Within appetite
11,D3,D9,103,570.18,0,0.0,22.563058898297847,0.0,0.0,Within appetite
11,D4,D1,241,2576.59,0,0.0,10.731538313897213,0.0,0.0,Within appetite
11,D4,D10,58,604.77,0,0.0,39.252495732574495,0.0,0.0,Within appetite
11,D4,D2,189,2024.18,0,0.0,12.392277488684641,0.0,0.0,Within appetite
11,D4,D3,110,1188.59,0,0.0,13.632509392292032,0.0,0.0,Within appetite
11,D4,D4,93,986.97,0,0.0,14.839915199735485,0.0,0.0,Within appetite
11,D4,D5,80,845.9,0,0.0,16.202391386824186,0.0,0.0,Within appetite
11,D4,D6,64,682.25,0,0.0,17.307102920743727,0.0,0.0,Within appetite
11,D4,D7,53,580.73,0,0.0,18.48180945617947,0.0,0.0,Within appetite
11,D4,D8,61,648.54,0,0.0,20.324420418484387,0.0,0.0,Within appetite
11,D4,D9,65,693.18,0,0.0,22.963073005558268,0.0,0.0,Within appetite
11,D5,D1,176,3051.65,0,0.0,10.525447473676461,0.0,0.0,Within appetite
11,D5,D10,42,732.41,0,0.0,40.47705950280732,0.0,0.0,Within appetite
11,D5,D2,96,1663.93,0,0.0,12.356373651674128,0.0,0.0,Within appetite
11,D5,D3,93,1628.86,0,0.0,13.657221170798895,0.0,0.0,Within appetite
11,D5,D4,105,1811.39,0,0.0,14.927564286839463,0.0,0.0,Within appetite
11,D5,D5,113,1971.85,0,0.0,16.102710232521943,0.0,0.0,Within appetite
11,D5,D6,106,1837.28,1,19.59,17.298341936736573,0.009433962264150943,106.62501088565706,Watchlist
11,D5,D7,73,1260.13,0,0.0,18.61000065762648,0.0,0.0,Within appetite
11,D5,D8,96,1612.55,0,0.0,20.24356265437442,0.0,0.0,Within appetite
11,D5,D9,70,1178.61,0,0.0,22.93223900889066,0.0,0.0,Within appetite
11,D6,D1,151,4409.5199999999995,0,0.0,10.596187129387499,0.0,0.0,Within appetite
11,D6,D10,48,1398.23,0,0.0,32.251624391396554,0.0,0.0,Within appetite
11,D6,D2,104,3063.2999999999997,0,0.0,12.353235099540377,0.0,0.0,Within appetite
11,D6,D3,82,2435.04,0,0.0,13.610991271182604,0.0,0.0,Within appetite
11,D6,D4,102,2930.73,0,0.0,14.92579012425722,0.0,0.0,Within appetite
11,D6,D5,104,2939.75,0,0.0,16.083656346838318,0.0,0.0,Within appetite
11,D6,D6,100,2854.15,0,0.0,17.265389897039828,0.0,0.0,Within appetite
11,D6,D7,81,2346.5299999999997,0,0.0,18.549580530645198,0.0,0.0,Within appetite
11,D6,D8,79,2263.19,0,0.0,20.208766510232454,0.0,0.0,Within appetite
11,D6,D9,81,2286.72,0,0.0,22.9522122064548,0.0,0.0,Within appetite
11,D7,D1,155,7158.33,0,0.0,10.565549276027102,0.0,0.0,Within appetite
11,D7,D10,36,1674.73,0,0.0,37.573202836342645,0.0,0.0,Within appetite
11,D7,D2,85,4016.48,0,0.0,12.316585857925418,0.0,0.0,Within appetite
11,D7,D3,88,4150.83,0,0.0,13.666635159830433,0.0,0.0,Within appetite
11,D7,D4,116,5377.34,0,0.0,14.897575448494877,0.0,0.0,Within appetite
11,D7,D5,107,5107.21,0,0.0,16.113762354903383,0.0,0.0,Within appetite
11,D7,D6,107,5092.75,0,0.0,17.318538744754022,0.0,0.0,Within appetite
11,D7,D7,101,4725.87,0,0.0,18.559939313371267,0.0,0.0,Within appetite
11,D7,D8,77,3607.14,0,0.0,20.16067881538296,0.0,0.0,Within appetite
11,D7,D9,64,3028.0,0,0.0,22.975809622541075,0.0,0.0,Within appetite
11,D8,D1,125,9587.09,0,0.0,10.6397923683969,0.0,0.0,Within appetite
11,D8,D10,49,4009.65,0,0.0,32.55747377335901,0.0,0.0,Within appetite
11,D8,D2,99,7751.88,0,0.0,12.47015058039088,0.0,0.0,Within appetite
11,D8,D3,113,8869.73,0,0.0,13.66254296742868,0.0,0.0,Within appetite
11,D8,D4,110,8615.37,0,0.0,14.93377287538628,0.0,0.0,Within appetite
11,D8,D5,113,8798.57,0,0.0,16.094604542864474,0.0,0.0,Within appetite
11,D8,D6,115,8941.69,0,0.0,17.305371696115845,0.0,0.0,Within appetite
11,D8,D7,82,6467.24,0,0.0,18.497222311004478,0.0,0.0,Within appetite
11,D8,D8,68,5545.1,0,0.0,20.309924883912878,0.0,0.0,Within appetite
11,D8,D9,73,5647.2,0,0.0,22.84602281343878,0.0,0.0,Within appetite
11,D9,D1,107,14498.98,0,0.0,10.763691387833727,0.0,0.0,Within appetite
11,D9,D10,55,7938.63,0,0.0,33.18468855026343,0.0,0.0,Within appetite
11,D9,D2,82,11380.54,0,0.0,12.394568848916778,0.0,0.0,Within appetite
11,D9,D3,97,14160.92,0,0.0,13.705420899558053,0.0,0.0,Within appetite
11,D9,D4,102,14574.74,0,0.0,14.915989193155356,0.0,0.0,Within appetite
11,D9,D5,123,17534.25,0,0.0,16.14152032138671,0.0,0.0,Within appetite
11,D9,D6,99,14263.64,0,0.0,17.261764484909556,0.0,0.0,Within appetite
11,D9,D7,82,11838.92,0,0.0,18.515956193695004,0.0,0.0,Within appetite
11,D9,D8,83,11717.97,0,0.0,20.273134029499783,0.0,0.0,Within appetite
11,D9,D9,96,13651.87,0,0.0,22.646434119423844,0.0,0.0,Within appetite
12,D1,D1,247,211.82,0,0.0,10.465766190980572,0.0,0.0,Within appetite
12,D1,D10,133,103.55,0,0.0,35.18570569954671,0.0,0.0,Within appetite
12,D1,D2,162,136.81,0,0.0,12.381798526703262,0.0,0.0,Within appetite
12,D1,D3,116,93.19,0,0.0,13.717117902684716,0.0,0.0,Within appetite
12,D1,D4,110,92.88,0,0.0,14.89969917193139,0.0,0.0,Within appetite
12,D1,D5,75,60.01,0,0.0,16.123057525725418,0.0,0.0,Within appetite
12,D1,D6,57,41.75,0,0.0,17.18875533279605,0.0,0.0,Within appetite
12,D1,D7,47,32.41,0,0.0,18.5823773294652,0.0,0.0,Within appetite
12,D1,D8,56,43.660000000000004,0,0.0,20.33483369539469,0.0,0.0,Within appetite
12,D1,D9,62,48.82,0,0.0,22.845349242067915,0.0,0.0,Within appetite
12,D10,D1,17,4007.42,0,0.0,11.016256355843897,0.0,0.0,Within appetite
12,D10,D10,162,181160.09,2,550.18,40.079743082319204,0.012345679012345678,30.369823728835637,Breach
12,D10,D2,35,10225.89,0,0.0,12.519745290353896,0.0,0.0,Within appetite
12,D10,D3,55,18433.72,0,0.0,13.684919849920611,0.0,0.0,Within appetite
12,D10,D4,88,29889.43,0,0.0,14.913469734215385,0.0,0.0,Within appetite
12,D10,D5,97,34347.39,0,0.0,16.177565032503242,0.0,0.0,Within appetite
12,D10,D6,105,36679.66,0,0.0,17.332916700001977,0.0,0.0,Within appetite
12,D10,D7,83,34817.3,0,0.0,18.57487623543214,0.0,0.0,Within appetite
12,D10,D8,99,44929.11,0,0.0,20.329450689835273,0.0,0.0,Within appetite
12,D10,D9,131,68387.15,0,0.0,22.918934840257712,0.0,0.0,Within appetite
12,D2,D1,440,893.04,0,0.0,10.492369248729766,0.0,0.0,Within appetite
12,D2,D10,86,174.77,0,0.0,35.528359816353124,0.0,0.0,Within appetite
12,D2,D2,177,370.35,0,0.0,12.336169671374092,0.0,0.0,Within appetite
12,D2,D3,98,209.21,0,0.0,13.628359338485415,0.0,0.0,Within appetite
12,D2,D4,73,159.52,0,0.0,14.88611505110901,0.0,0.0,Within appetite
12,D2,D5,63,138.75,0,0.0,16.201682999840717,0.0,0.0,Within appetite
12,D2,D6,42,93.56,0,0.0,17.269627829250208,0.0,0.0,Within appetite
12,D2,D7,41,88.84,0,0.0,18.620483791530717,0.0,0.0,Within appetite
12,D2,D8,32,72.69,0,0.0,20.465421465383503,0.0,0.0,Within appetite
12,D2,D9,32,64.58,0,0.0,23.106603968525857,0.0,0.0,Within appetite
12,D3,D1,303,1751.98,0,0.0,10.611975798863195,0.0,0.0,Within appetite
12,D3,D10,67,407.95,0,0.0,38.203147879504506,0.0,0.0,Within appetite
12,D3,D2,184,1024.61,0,0.0,12.350954421228053,0.0,0.0,Within appetite
12,D3,D3,116,638.11,0,0.0,13.662671177583636,0.0,0.0,Within appetite
12,D3,D4,108,602.15,0,0.0,14.897234507211124,0.0,0.0,Within appetite
12,D3,D5,81,477.05,0,0.0,16.17187392430289,0.0,0.0,Within appetite
12,D3,D6,65,389.57,0,0.0,17.273677316997116,0.0,0.0,Within appetite
12,D3,D7,72,431.88,0,0.0,18.676158318822445,0.0,0.0,Within appetite
12,D3,D8,64,399.63,0,0.0,20.23114092113865,0.0,0.0,Within appetite
12,D3,D9,64,393.37,0,0.0,22.64248294028458,0.0,0.0,Within appetite
12,D4,D1,235,2484.31,0,0.0,10.692609830448413,0.0,0.0,Within appetite
12,D4,D10,60,623.55,0,0.0,39.63511416667658,0.0,0.0,Within appetite
12,D4,D2,187,1959.55,0,0.0,12.363901018171848,0.0,0.0,Within appetite
12,D4,D3,116,1239.81,0,0.0,13.58503172976276,0.0,0.0,Within appetite
12,D4,D4,97,1010.92,0,0.0,14.953959693681034,0.0,0.0,Within appetite
12,D4,D5,92,986.44,0,0.0,16.124736858601437,0.0,0.0,Within appetite
12,D4,D6,77,801.0,0,0.0,17.276969201567933,0.0,0.0,Within appetite
12,D4,D7,60,624.8,0,0.0,18.629813525084195,0.0,0.0,Within appetite
12,D4,D8,63,688.43,0,0.0,20.22939793514801,0.0,0.0,Within appetite
12,D4,D9,49,517.79,0,0.0,22.97709993705228,0.0,0.0,Within appetite
12,D5,D1,170,2999.72,0,0.0,10.599049873883683,0.0,0.0,Within appetite
12,D5,D10,45,758.25,1,16.48,34.172443714646214,0.022222222222222223,217.3425651170458,Breach
12,D5,D2,118,2015.34,0,0.0,12.35907919223815,0.0,0.0,Within appetite
12,D5,D3,101,1760.42,0,0.0,13.698298681321466,0.0,0.0,Within appetite
12,D5,D4,129,2216.56,0,0.0,14.939822686793484,0.0,0.0,Within appetite
12,D5,D5,105,1761.01,0,0.0,16.111041350999212,0.0,0.0,Within appetite
12,D5,D6,96,1628.97,0,0.0,17.320790707329568,0.0,0.0,Within appetite
12,D5,D7,86,1479.19,0,0.0,18.524878929033637,0.0,0.0,Within appetite
12,D5,D8,54,932.24,0,0.0,20.11746500664197,0.0,0.0,Within appetite
12,D5,D9,69,1210.53,0,0.0,22.759882035642242,0.0,0.0,Within appetite
12,D6,D1,164,4804.79,0,0.0,10.59379588604306,0.0,0.0,Within appetite
12,D6,D10,38,1079.15,0,0.0,42.91113607168588,0.0,0.0,Within appetite
12,D6,D2,109,3213.25,0,0.0,12.336557885413727,0.0,0.0,Within appetite
12,D6,D3,116,3269.68,1,30.14,13.65292865901251,0.008620689655172414,92.18027452227741,Watchlist
12,D6,D4,114,3322.67,0,0.0,14.940725361646066,0.0,0.0,Within appetite
12,D6,D5,103,2945.65,0,0.0,16.110039484914854,0.0,0.0,Within appetite
12,D6,D6,100,2851.31,0,0.0,17.28271547686444,0.0,0.0,Within appetite
12,D6,D7,97,2771.86,0,0.0,18.470476040202904,0.0,0.0,Within appetite
12,D6,D8,81,2324.11,0,0.0,20.237710327231493,0.0,0.0,Within appetite
12,D6,D9,80,2245.82,1,29.95,22.805398616639298,0.0125,133.35886224185376,Breach
12,D7,D1,145,6768.6,0,0.0,10.650289078378279,0.0,0.0,Within appetite
12,D7,D10,58,2707.4,0,0.0,35.930212042421324,0.0,0.0,Within appetite
12,D7,D2,113,5291.06,0,0.0,12.35740324110926,0.0,0.0,Within appetite
12,D7,D3,112,5173.28,0,0.0,13.62154495810717,0.0,0.0,Within appetite
12,D7,D4,105,4998.9,0,0.0,14.954945602402592,0.0,0.0,Within appetite
12,D7,D5,92,4324.04,0,0.0,16.148699889180005,0.0,0.0,Within appetite
12,D7,D6,125,5945.33,0,0.0,17.33188226817996,0.0,0.0,Within appetite
12,D7,D7,92,4437.73,0,0.0,18.553445201872606,0.0,0.0,Within appetite
12,D7,D8,87,4162.69,1,45.03,20.193169712664883,0.011494252873563218,108.17524245139562,Breach
12,D7,D9,67,3217.63,0,0.0,23.043723844461777,0.0,0.0,Within appetite
12,D8,D1,141,10708.38,0,0.0,10.467474921861491,0.0,0.0,Within appetite
12,D8,D10,43,3437.84,1,76.94,32.55787008648849,0.023255813953488372,223.80331836269283,Breach
12,D8,D2,97,7410.28,0,0.0,12.364060439846503,0.0,0.0,Within appetite
12,D8,D3,115,8943.83,0,0.0,13.664064628246345,0.0,0.0,Within appetite
12,D8,D4,93,7128.34,0,0.0,14.923546139940944,0.0,0.0,Within appetite
12,D8,D5,126,9959.73,0,0.0,16.105662236685408,0.0,0.0,Within appetite
12,D8,D6,106,8390.12,0,0.0,17.302111666506292,0.0,0.0,Within appetite
12,D8,D7,82,6345.74,0,0.0,18.617812879960454,0.0,0.0,Within appetite
12,D8,D8,72,5911.42,0,0.0,20.402825904287614,0.0,0.0,Within appetite
12,D8,D9,54,4272.97,0,0.0,22.858666853773638,0.0,0.0,Within appetite
12,D9,D1,75,10375.8,0,0.0,10.657100608552232,0.0,0.0,Within appetite
12,D9,D10,39,5561.42,1,124.53,33.289264226752984,0.02564102564102564,223.9176325470833,Breach
12,D9,D2,79,11103.82,0,0.0,12.341152521372827,0.0,0.0,Within appetite
12,D9,D3,91,12897.82,0,0.0,13.668457757558704,0.0,0.0,Within appetite
12,D9,D4,111,15877.73,0,0.0,14.927852073412902,0.0,0.0,Within appetite
12,D9,D5,114,16810.78,0,0.0,16.046908526398667,0.0,0.0,Within appetite
12,D9,D6,125,17949.42,0,0.0,17.28225379230137,0.0,0.0,Within appetite
12,D9,D7,102,14612.65,0,0.0,18.595553422471777,0.0,0.0,Within appetite
12,D9,D8,99,14436.7,0,0.0,20.294937614322844,0.0,0.0,Within appetite
12,D9,D9,84,12125.76,0,0.0,22.75513585878764,0.0,0.0,Within appetite
13,D1,D1,225,199.7,0,0.0,10.490320522412373,0.0,0.0,Within appetite
13,D1,D10,173,144.51,7,7.0,37.22313639628066,0.04046242774566474,484.39554356099933,Breach
13,D1,D2,120,99.05,0,0.0,12.380426386673774,0.0,0.0,Within appetite
13,D1,D3,145,128.11,0,0.0,13.708252801224102,0.0,0.0,Within appetite
13,D1,D4,170,153.6,0,0.0,14.987578928682527,0.0,0.0,Within appetite
13,D1,D5,207,194.01,0,0.0,16.146177956167314,0.0,0.0,Within appetite
13,D1,D6,143,134.73,0,0.0,17.20976139943079,0.0,0.0,Within appetite
13,D1,D7,76,68.82,0,0.0,18.504318876358553,0.0,0.0,Within appetite
13,D1,D8,61,50.8,0,0.0,20.254925531974944,0.0,0.0,Within appetite
13,D1,D9,57,45.83,0,0.0,23.26919296559638,0.0,0.0,Within appetite
13,D10,D1,18,4508.52,0,0.0,10.811846760813264,0.0,0.0,Within appetite
13,D10,D10,144,134530.56,2,474.56,35.35098723617131,0.013888888888888888,35.27525641757531,Breach
13,D10,D2,23,6379.3,0,0.0,12.349304629016576,0.0,0.0,Within appetite
13,D10,D3,61,18801.29,0,0.0,13.711239356870873,0.0,0.0,Within appetite
13,D10,D4,75,25481.66,0,0.0,14.902773650957103,0.0,0.0,Within appetite
13,D10,D5,87,30638.17,0,0.0,16.093905515437523,0.0,0.0,Within appetite
13,D10,D6,91,35656.68,0,0.0,17.23089830711658,0.0,0.0,Within appetite
13,D10,D7,103,43220.24,0,0.0,18.567571203417174,0.0,0.0,Within appetite
13,D10,D8,88,43131.99,0,0.0,20.259772779959466,0.0,0.0,Within appetite
13,D10,D9,138,74151.87,0,0.0,22.98619755937211,0.0,0.0,Within appetite
13,D2,D1,420,855.82,0,0.0,10.452352588698327,0.0,0.0,Within appetite
13,D2,D10,103,202.43,0,0.0,37.994395294544695,0.0,0.0,Within appetite
13,D2,D2,174,369.57,0,0.0,12.293252666960209,0.0,0.0,Within appetite
13,D2,D3,102,214.12,0,0.0,13.600852911701221,0.0,0.0,Within appetite
13,D2,D4,66,140.93,0,0.0,14.834784579130105,0.0,0.0,Within appetite
13,D2,D5,51,107.58,0,0.0,16.051466769094535,0.0,0.0,Within appetite
13,D2,D6,35,79.02,0,0.0,17.312238183629013,0.0,0.0,Within appetite
13,D2,D7,35,80.65,0,0.0,18.512491726054847,0.0,0.0,Within appetite
13,D2,D8,22,53.05,0,0.0,20.106374900335123,0.0,0.0,Within appetite
13,D2,D9,21,41.85,0,0.0,22.86319747758418,0.0,0.0,Within appetite
13,D3,D1,282,1553.2,0,0.0,10.674734393382872,0.0,0.0,Within appetite
13,D3,D10,77,433.98,0,0.0,35.63385433286002,0.0,0.0,Within appetite
13,D3,D2,139,822.93,0,0.0,12.350103598210083,0.0,0.0,Within appetite
13,D3,D3,104,573.95,0,0.0,13.686009118431384,0.0,0.0,Within appetite
13,D3,D4,90,509.52,0,0.0,14.836262258646276,0.0,0.0,Within appetite
13,D3,D5,70,393.07,0,0.0,16.161680101820455,0.0,0.0,Within appetite
13,D3,D6,73,445.63,0,0.0,17.35590490910886,0.0,0.0,Within appetite
13,D3,D7,61,377.74,0,0.0,18.5352011956366,0.0,0.0,Within appetite
13,D3,D8,67,400.98,0,0.0,20.3630309817529,0.0,0.0,Within appetite
13,D3,D9,42,246.29,0,0.0,22.96818372775889,0.0,0.0,Within appetite
13,D4,D1,198,2085.15,0,0.0,10.696928205164518,0.0,0.0,Within appetite
13,D4,D10,42,428.73,0,0.0,37.380191010367035,0.0,0.0,Within appetite
13,D4,D2,160,1710.59,0,0.0,12.29399070985049,0.0,0.0,Within appetite
13,D4,D3,105,1148.03,0,0.0,13.5919575183309,0.0,0.0,Within appetite
13,D4,D4,90,949.26,0,0.0,14.87318974211758,0.0,0.0,Within appetite
13,D4,D5,90,942.62,0,0.0,16.153736196241486,0.0,0.0,Within appetite
13,D4,D6,52,557.05,0,0.0,17.31093456173264,0.0,0.0,Within appetite
13,D4,D7,74,793.96,0,0.0,18.559579567035726,0.0,0.0,Within appetite
13,D4,D8,63,666.67,0,0.0,20.2628341693946,0.0,0.0,Within appetite
13,D4,D9,49,530.02,0,0.0,22.807323222032675,0.0,0.0,Within appetite
13,D5,D1,170,3038.2,0,0.0,10.549732643867051,0.0,0.0,Within appetite
13,D5,D10,60,1066.17,0,0.0,39.73081177194521,0.0,0.0,Within appetite
13,D5,D2,94,1661.47,0,0.0,12.383130230298983,0.0,0.0,Within appetite
13,D5,D3,92,1627.47,0,0.0,13.587211439165767,0.0,0.0,Within appetite
13,D5,D4,109,1925.22,0,0.0,14.962642500873887,0.0,0.0,Within appetite
13,D5,D5,103,1769.61,0,0.0,16.10671470948971,0.0,0.0,Within appetite
13,D5,D6,111,1871.7,0,0.0,17.297765488636912,0.0,0.0,Within appetite
13,D5,D7,78,1336.6200000000001,0,0.0,18.576348074606432,0.0,0.0,Within appetite
13,D5,D8,77,1363.44,0,0.0,20.380753515174124,0.0,0.0,Within appetite
13,D5,D9,75,1326.96,0,0.0,22.676096372024894,0.0,0.0,Within appetite
13,D6,D1,182,5324.0199999999995,0,0.0,10.656310124359214,0.0,0.0,Within appetite
13,D6,D10,39,1108.2,0,0.0,33.451138866980344,0.0,0.0,Within appetite
13,D6,D2,92,2681.24,0,0.0,12.38580184769989,0.0,0.0,Within appetite
13,D6,D3,111,3157.5,0,0.0,13.731517680233337,0.0,0.0,Within appetite
13,D6,D4,114,3312.71,0,0.0,14.888372935628203,0.0,0.0,Within appetite
13,D6,D5,133,3914.68,0,0.0,16.071706598312673,0.0,0.0,Within appetite
13,D6,D6,108,3083.98,0,0.0,17.267318031990303,0.0,0.0,Within appetite
13,D6,D7,91,2605.4,0,0.0,18.544773123273753,0.0,0.0,Within appetite
13,D6,D8,71,2056.19,0,0.0,20.318484905628846,0.0,0.0,Within appetite
