device_id,device_age_days,device_trust_score,device_country,device_change_count,emulator_flag,rooted_device_flag,data_layer,data_status,source_type,claim_boundary
D0036683,402,76.79,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0000083,655,76.75,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0057655,598,77.52,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0032588,272,42.16,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0000804,212,83.42,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0046103,91,85.05,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0058715,333,47.99,VN,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0019195,229,45.92,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0026334,408,75.21,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0046357,362,82.73,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0056943,124,78.3,ID,0,0,1,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0028644,236,52.19,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021418,388,98.67,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0060884,440,82.41,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0009743,620,57.92,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0044271,1019,70.21,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0017785,577,67.57,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0016694,210,82.2,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0005652,442,84.34,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0010218,79,47.12,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0064860,651,70.65,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0045872,291,85.35,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0039592,231,63.12,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0047588,276,79.54,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0007661,88,80.12,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0043380,489,60.19,MY,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0003863,274,77.94,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0005771,314,69.12,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0027984,837,47.96,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0011571,396,86.13,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0061503,498,70.76,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0034676,318,92.55,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055974,581,68.95,ID,4,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0057421,209,70.35,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0010245,506,52.58,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0056067,566,92.48,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021385,612,64.04,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0046739,962,57.74,MY,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0044400,170,91.38,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0061956,879,70.62,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0060700,76,68.9,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0005003,324,69.88,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030570,988,56.33,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0035865,247,63.21,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0034136,173,65.74,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054775,449,78.48,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0025401,421,76.02,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0042297,63,55.35,MY,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0039845,639,88.62,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0058565,355,91.11,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055737,923,92.48,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030776,59,91.93,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063773,348,76.65,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0015546,498,95.38,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0053863,306,66.47,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0051994,999,93.23,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0042612,235,65.29,PH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063765,381,37.32,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0024491,66,47.52,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0009994,614,79.21,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0042881,379,65.16,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0047962,646,76.21,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054964,816,49.36,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0004778,140,91.94,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0057103,414,25.35,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0035123,128,70.1,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054787,406,73.97,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055582,1165,80.42,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0047656,402,67.03,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0016419,634,95.21,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0024185,447,93.51,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0038352,551,70.36,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0001387,403,37.13,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0020112,381,72.52,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0058316,432,57.03,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0060983,592,98.74,PH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021258,598,63.76,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0045623,160,61.73,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008208,223,58.42,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0057185,158,88.18,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0022014,301,66.16,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0041915,623,73.56,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0026886,667,87.2,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021639,722,89.63,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0057882,267,88.45,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0057232,618,97.44,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0046774,1008,82.29,PH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0028288,684,84.64,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0037304,725,84.98,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021402,309,92.22,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008684,669,89.08,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0062650,302,83.94,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0025517,1117,65.74,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021066,126,71.78,ID,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063854,1178,64.2,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0041573,330,57.75,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0009162,1079,50.38,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0010825,126,56.38,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0005555,305,52.64,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0059115,221,78.68,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0015145,286,73.4,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0045319,361,45.63,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0018642,893,52.8,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0056733,278,58.97,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0052785,990,79.36,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0041148,429,87.31,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0020743,469,74.84,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0002832,591,79.29,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0035857,111,82.96,ID,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0061644,720,84.92,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0006636,662,56.24,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021577,690,69.11,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0009694,406,69.46,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0010394,534,45.55,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0033617,161,34.97,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021562,229,89.04,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0058084,235,78.89,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0039446,454,84.65,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0048057,407,67.65,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0064330,123,98.25,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063385,468,75.67,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0033634,441,81.61,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0007563,374,78.16,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0033646,815,97.99,MY,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
