transaction_id,transaction_time,customer_id,device_id,beneficiary_id,amount,channel,merchant_category,country,home_country,account_age_days,customer_segment,customer_vulnerability_score,usual_transaction_amount,usual_transaction_hour,p3_synthetic_risk_grade_context,p3_synthetic_pd_context,device_age_days,device_trust_score,device_country,emulator_flag,rooted_device_flag,beneficiary_age_hours,beneficiary_risk_score,beneficiary_country,mobile_channel_flag,card_channel_flag,api_channel_flag,transfer_merchant_flag,ip_risk_score,failed_otp_count,transactions_last_10m,transactions_last_1h,amount_last_24h,distance_from_last_transaction,night_transaction_flag,new_device_flag,new_beneficiary_flag,high_risk_merchant_flag,country_mismatch_flag,device_country_mismatch_flag,amount_spike_ratio,account_takeover_signal,mule_network_signal,social_engineering_signal,password_reset_recent_flag,multiple_accounts_device_flag,privileged_override_flag,blacklist_hit,duplicate_transaction_flag,transaction_fraud_label,fraud_type,simulation_day,synthetic_split,data_layer,data_status,source_type,claim_boundary,synthetic_model_score_raw,synthetic_model_score,synthetic_anomaly_score,model_feature_set,rule_hit_count,critical_rule_hits,high_rule_hits,medium_rule_hits,rule_hits,rule_reason_codes,rule_primary_action,highest_rule_priority,max_rule_severity,decision,primary_reason_code,all_reason_codes,expected_prevented_loss_proxy,customer_friction_risk,review_priority,sla_hours,override_eligibility,decision_engine_version,model_step_up_threshold,model_review_threshold,model_decline_threshold,anomaly_review_threshold
T000222661,2026-01-18 03:16:00,C0048114,D0025446,B0051660,727.66,CARD,TRANSFER,VN,VN,480,Affluent,4.67,298.02,5,B,0.16,126,51.88,VN,0,0,2539,6.48,VN,0,1,0,1,4.94,1,2,8,2042.75,12.68,1,0,0,0,0,0,2.4417,0,0,0,0,0,0,0,0,0,NONE,18,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.098386750538034,0.0014332217374674,0.7868266056310179,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.73,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000046273,2026-01-20 17:47:00,C0036749,D0021120,B0068431,24.36,WEB,RETAIL,ID,ID,1210,Mass,7.97,73.32,14,B,0.16,650,67.07,PH,0,0,4046,7.54,MY,0,0,0,0,9.91,0,2,5,180.68,319.42,0,0,0,0,0,1,0.3322,0,0,0,0,0,0,0,0,0,NONE,20,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1078920572994931,0.0015991728814158,0.0379455592371342,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0273,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000164387,2026-01-11 13:29:00,C0045568,D0036425,B0059272,82.12,MOBILE,ELECTRONICS,TH,TH,1042,Mass,6.37,130.28,14,B,0.16,268,83.89,SG,0,0,2062,6.93,SG,1,0,0,0,0.71,1,0,4,137.46,14.89,0,0,0,1,0,1,0.6303,0,0,0,0,0,0,0,0,0,NONE,11,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4315866860564168,0.0112481500730182,0.049084165683026,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.6466,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000073470,2026-01-06 22:51:00,C0026866,D0021828,B0083201,250.98,MOBILE,RETAIL,TH,VN,323,SME,11.33,164.9,21,D,0.29,748,48.71,VN,0,0,1408,5.09,MY,1,0,0,0,1.68,1,2,2,508.8,437.24,0,0,0,0,1,1,1.522,0,0,0,0,0,0,0,0,0,NONE,6,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1835000691744419,0.0030933044088798,0.2657447407682582,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.5435,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000206358,2026-01-05 18:53:00,C0025637,D0046008,B0010826,200.34,MOBILE,RETAIL,VN,VN,776,Digital_Native,14.78,50.76,22,D,0.29,377,84.14,MY,0,0,1755,27.59,SG,1,0,0,0,2.33,1,0,0,341.76,62.42,0,0,0,0,0,1,3.9469,0,0,1,0,0,0,0,0,0,NONE,5,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3873113502549654,0.0092687782166321,0.1097802836479984,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.2998,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000169166,2026-01-22 07:52:00,C0006351,D0045010,B0084928,483.28,CARD,GAMING,VN,VN,1286,Mass,29.13,308.26,11,F_G,0.44,319,78.96,TH,0,0,1045,29.9,SG,0,1,0,0,2.15,1,1,4,579.62,123.62,0,0,0,1,0,1,1.5678,0,0,0,0,1,0,0,0,0,NONE,22,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.522931179925019,0.0165543082698597,0.4788941682594654,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,5.6003,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000053127,2026-01-07 08:27:00,C0022679,D0006182,B0067840,101.8,CARD,UTILITIES,ID,ID,1549,Mass,17.13,120.76,7,C,0.22,592,81.38,TH,0,0,1835,23.01,ID,0,1,0,0,5.26,0,2,9,213.12,304.88,0,0,1,0,0,1,0.843,0,0,0,0,0,0,0,0,0,NONE,7,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1230903344860843,0.0018742044603059,0.3297123375495066,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1336,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000027075,2026-01-28 14:04:00,C0008798,D0054216,B0021901,112.82,WEB,RETAIL,MY,MY,510,Mass,22.43,54.02,17,D,0.29,307,83.49,VN,0,0,1572,26.19,MY,0,0,0,0,4.75,1,1,2,198.83,139.07,0,0,1,0,0,1,2.0885,0,0,0,1,0,0,0,0,0,NONE,28,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1016341078267519,0.0014893988816246,0.5606631635080319,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1176,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000242910,2026-01-24 14:54:00,C0020901,D0028728,B0082068,124.58,MOBILE,UTILITIES,VN,VN,980,Digital_Native,5.75,55.76,19,A,0.1,319,82.69,ID,0,0,1209,11.25,VN,1,0,0,0,3.47,1,0,2,283.39,42.88,0,0,0,0,0,1,2.2342,0,1,0,0,0,0,0,0,0,NONE,24,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1901211650983456,0.0032401128967892,0.1382409510057101,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2826,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000162497,2026-01-23 11:53:00,C0014639,D0047540,B0025727,90.83,MOBILE,TRANSFER,VN,VN,435,Mass,12.51,87.6,8,A,0.1,493,91.44,VN,0,0,482,22.77,SG,1,0,0,1,2.53,1,2,3,203.26,54.97,0,0,0,0,0,0,1.0368,0,0,0,0,0,0,0,0,0,NONE,23,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2053773305435237,0.0035891748805398,0.315697705770625,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2282,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000138074,2026-01-28 10:09:00,C0012460,D0039547,B0087610,545.66,MOBILE,GROCERY,VN,VN,1279,SME,22.55,270.05,9,D,0.29,942,54.41,MY,0,0,521,53.52,VN,1,0,0,0,24.32,3,4,6,1183.78,27.51,0,0,0,0,0,1,2.0206,1,0,0,0,1,0,0,0,0,NONE,28,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4225480049055019,0.0108180522474866,0.9164394806377586,observable_controls_v1,1,0,1,0,FRD-021,RC_MULE_NETWORK,MANUAL_REVIEW,3,HIGH,STEP_UP,RC_STEP_UP_RISK,RC_STEP_UP_RISK;RC_MULE_NETWORK,4.1321,Low-Medium,LOW,48,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000150937,2026-01-25 12:21:00,C0039289,D0020389,B0079859,363.51,WEB,ELECTRONICS,MY,MY,1066,Mass,19.94,216.28,14,A,0.1,687,83.34,SG,0,0,1476,33.93,VN,0,0,0,0,8.2,0,1,4,1308.85,80.47,0,0,0,1,0,1,1.6807,0,0,0,0,0,0,0,0,0,NONE,25,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5596887563770314,0.0193341067499352,0.1431301940717927,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,4.9197,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000059400,2026-01-06 18:43:00,C0041857,D0021779,B0062528,417.47,MOBILE,TRANSFER,VN,VN,1404,Mass,6.86,505.97,15,A,0.1,115,91.38,VN,0,0,1382,8.87,VN,1,0,0,1,12.5,1,1,1,925.59,259.57,0,1,0,0,0,0,0.8251,0,1,0,0,0,0,0,0,0,NONE,6,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1879946341723834,0.0031926585521309,0.8707825784765454,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.933,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000241839,2026-01-08 10:37:00,C0015877,D0006268,B0026461,377.34,WEB,GAMING,VN,VN,1276,Mass,28.23,180.46,15,C,0.22,400,56.22,SG,0,0,4677,20.28,ID,0,0,0,0,15.5,0,0,1,588.84,522.85,0,0,0,1,0,1,2.091,0,0,0,0,0,0,0,0,0,NONE,8,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5391180956872362,0.0177223481038249,0.3704080960113123,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,4.6811,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000208501,2026-01-07 08:56:00,C0007229,D0005408,B0081016,400.19,MOBILE,RETAIL,SG,VN,202,Mass,18.44,100.61,10,C,0.22,672,95.28,VN,0,0,359,1.91,MY,1,0,0,0,3.77,1,3,5,471.23,565.92,0,0,0,0,1,0,3.9777,0,0,0,0,0,0,0,0,0,NONE,7,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3169087188017417,0.0066798821057335,0.5899926301850842,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.8713,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000049808,2026-01-11 19:50:00,C0007000,D0024268,B0061171,64.82,MOBILE,GROCERY,VN,ID,1856,Digital_Native,23.77,31.55,17,C,0.22,866,89.7,VN,0,0,2614,9.41,ID,1,0,0,0,21.25,1,0,1,121.1,953.85,0,0,0,0,1,1,2.0544,0,0,0,1,0,0,0,0,0,NONE,11,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4466564033784189,0.0119980558830903,0.8151494634415238,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.5444,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000240237,2026-01-19 07:25:00,C0024509,D0047113,B0006081,166.98,WEB,GROCERY,VN,VN,801,SME,12.09,125.87,12,B,0.16,435,61.45,VN,0,0,4616,7.18,MY,0,0,0,0,5.33,2,4,7,1005.48,38.76,0,0,0,0,0,0,1.3266,0,0,0,0,0,0,0,0,0,NONE,19,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.236189190838695,0.0043428836516218,0.1877744956470158,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.5076,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000079949,2026-01-12 05:30:00,C0006752,D0055812,B0089879,32.99,MOBILE,GAMING,VN,TH,569,SME,15.12,26.72,8,B,0.16,653,89.72,VN,0,0,2147,18.41,MY,1,0,0,0,2.43,1,1,3,76.99,467.38,1,0,0,1,1,1,1.2348,0,0,1,0,0,0,0,0,0,NONE,12,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5833805470847196,0.0213923796056389,0.8110271604642384,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.494,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000060825,2026-01-03 19:12:00,C0021165,D0058175,B0086679,39.4,MOBILE,UTILITIES,VN,VN,1118,Mass,9.72,20.33,18,C,0.22,729,52.06,SG,0,0,3754,16.22,VN,1,0,0,0,3.29,0,2,3,54.43,185.22,0,0,0,0,0,1,1.938,0,0,0,0,1,0,0,0,0,NONE,3,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2662483856359254,0.0051470126712375,0.3278129624858446,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.142,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000245429,2026-01-25 06:27:00,C0015951,D0018174,B0017879,176.63,MOBILE,RETAIL,PH,PH,646,Mass,6.5,68.5,9,C,0.22,143,77.41,SG,0,0,1838,3.52,VN,1,0,0,0,2.02,1,1,2,720.22,74.65,0,0,0,0,0,1,2.5786,0,0,0,0,0,0,0,0,0,NONE,25,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2000417600772428,0.0034653541252867,0.001833466149781,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.4285,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000037325,2026-01-14 10:54:00,C0022271,D0003120,B0017175,18.65,MOBILE,RETAIL,SG,SG,1881,Mass,3.86,54.67,10,A,0.1,853,65.65,ID,0,0,2921,11.13,PH,1,0,0,0,7.44,1,9,13,38.46,20.23,0,0,0,0,0,1,0.3412,0,0,0,0,0,0,0,0,0,NONE,14,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5668416708244254,0.0199313077591402,0.6047442434555445,observable_controls_v1,1,0,1,0,FRD-030,RC_HIGH_VELOCITY,HOLD,3,HIGH,STEP_UP,RC_STEP_UP_RISK,RC_STEP_UP_RISK;RC_HIGH_VELOCITY,0.2602,Low-Medium,LOW,48,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000096785,2026-01-09 10:41:00,C0005325,D0027701,B0057538,38.59,WEB,GROCERY,ID,ID,1161,Mass,26.39,52.44,15,C,0.22,199,84.92,VN,0,0,1803,25.75,MY,0,0,0,0,6.8,1,0,0,255.33,214.0,0,0,0,0,0,1,0.7359,0,1,0,0,0,0,0,0,0,NONE,9,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1259811115568514,0.001927890470211,0.3565073069018616,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0521,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000145984,2026-01-02 13:01:00,C0023433,D0028956,B0028362,63.03,CARD,GAMING,SG,SG,1419,Mass,9.15,77.02,11,B,0.16,298,51.84,ID,0,0,1652,17.35,SG,0,1,0,0,1.9,1,2,6,84.39,24.89,0,0,0,1,0,1,0.8184,0,1,0,0,0,0,0,0,0,NONE,2,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4305618045745843,0.0111986606599488,0.4155557020198086,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.4941,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000036662,2026-01-26 14:14:00,C0015524,D0058784,B0074564,282.79,WEB,TRANSFER,VN,VN,381,Mass,4.88,84.06,14,B,0.16,333,40.32,VN,1,0,3086,6.42,VN,0,0,0,1,5.99,0,1,1,560.64,11.13,0,0,0,0,0,0,3.3642,0,0,0,0,0,0,0,0,0,NONE,26,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.0740994262358695,0.0010298657201596,0.9580819307716736,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2039,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000214945,2026-01-10 15:46:00,C0015197,D0007783,B0058041,195.35,MOBILE,TRANSFER,MY,MY,919,Mass,3.42,115.62,16,A,0.1,116,87.7,SG,0,0,429,2.77,VN,1,0,0,1,1.79,0,0,1,679.54,47.11,0,0,0,0,0,1,1.6896,0,0,1,0,0,0,0,0,0,NONE,10,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1558003264544483,0.0025082782259545,0.371762224605595,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.343,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000127702,2026-01-19 08:42:00,C0048299,D0044715,B0012413,154.58,WEB,GAMING,VN,VN,605,Mass,14.5,219.93,9,B,0.16,599,76.02,VN,0,0,1336,10.7,ID,0,0,0,0,6.64,1,0,2,251.67,38.61,0,0,0,1,0,0,0.7028,0,0,0,0,0,0,0,0,0,NONE,19,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4138614295848493,0.0104178497243094,0.142770690905169,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.1273,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000147327,2026-01-23 13:23:00,C0003284,D0002953,B0026863,231.44,CARD,GROCERY,VN,VN,290,Mass,1.94,747.99,13,B,0.16,247,89.67,PH,0,0,1363,14.66,MY,0,1,0,0,4.31,0,4,6,427.84,10.34,0,0,0,0,0,1,0.3094,0,0,0,0,0,0,0,0,0,NONE,23,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.0743711991568323,0.0010342165031551,0.1439091175994775,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1676,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000239921,2026-01-05 16:31:00,C0025926,D0004285,B0087988,72.41,MOBILE,RETAIL,VN,VN,1934,Mass,5.93,75.05,18,A,0.1,697,46.0,TH,0,0,1295,13.11,VN,1,0,0,0,4.2,0,0,1,185.62,51.52,0,0,0,0,0,1,0.9649,0,0,0,0,0,0,0,0,0,NONE,5,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1913863023084029,0.0032684821628182,0.0888092655949477,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1657,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000129216,2026-01-04 19:00:00,C0011048,D0058609,B0023632,113.29,MOBILE,TRAVEL,VN,VN,882,Mass,8.18,68.65,19,B,0.16,160,67.29,PH,0,0,1070,10.81,TH,1,0,0,0,3.8,0,0,3,413.24,75.77,0,0,0,0,0,1,1.6502,0,0,1,0,0,0,0,0,0,NONE,4,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1969002332677323,0.0033933331367347,0.0545486138157066,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2691,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000124868,2026-01-14 10:06:00,C0048234,D0036441,B0041548,532.16,MOBILE,TRANSFER,VN,VN,2095,Mass,9.2,151.01,9,B,0.16,118,53.55,TH,0,0,1401,24.26,TH,1,0,0,1,2.26,1,0,3,831.94,17.98,0,0,0,0,0,1,3.524,0,0,0,0,1,0,0,0,0,NONE,14,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1280367665551542,0.0019663380836966,0.6722110043919304,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.7325,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000147130,2026-01-16 02:48:00,C0014559,D0063988,B0016511,172.21,MOBILE,RETAIL,VN,VN,802,Affluent,4.97,69.0,4,B,0.16,797,54.76,PH,0,0,1015,22.06,MY,1,0,0,0,4.33,0,3,5,419.58,149.25,1,0,0,0,0,1,2.4959,0,0,1,0,0,0,0,0,0,NONE,16,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2531945577099513,0.0047889497461141,0.58659532526049,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.5773,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000213407,2026-01-02 09:35:00,C0043137,D0048735,B0065428,53.46,CARD,GROCERY,VN,VN,942,Affluent,19.52,48.62,12,D,0.29,74,66.92,SG,0,0,2137,16.78,ID,0,1,0,0,4.21,1,2,4,104.99,59.79,0,0,1,0,1,1,1.0996,0,0,0,0,0,0,0,0,0,NONE,2,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.104479387491221,0.001539061228725,0.4770607021096844,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0576,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000223763,2026-01-01 08:06:00,C0042882,D0017104,B0055477,119.08,CARD,ELECTRONICS,VN,VN,567,Mass,23.17,44.09,13,B,0.16,19,87.7,MY,0,0,1626,35.91,VN,0,1,0,0,4.82,1,1,3,201.37,155.13,0,0,1,1,0,1,2.7009,1,1,0,0,1,0,0,0,0,NONE,1,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4015627918390829,0.0098721663291832,0.946583821159158,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.8229,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000094631,2026-01-10 16:06:00,C0024774,D0017117,B0076402,37.15,CARD,ELECTRONICS,ID,ID,1496,Mass,8.59,51.7,11,A,0.1,433,64.57,VN,0,0,4331,2.21,VN,0,1,0,0,2.73,1,0,3,69.31,207.35,0,0,0,1,0,1,0.7185,0,0,0,0,0,0,0,0,0,NONE,10,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4465393043045714,0.0119920637486763,0.200141404578872,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.3119,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000088998,2026-01-14 18:55:00,C0011917,D0057317,B0070770,36.53,MOBILE,GAMING,MY,MY,1891,Mass,8.96,60.18,17,C,0.22,420,90.29,SG,0,0,3090,26.06,VN,1,0,0,0,4.68,0,1,4,79.67,37.14,0,0,0,1,0,1,0.607,0,0,0,0,0,0,0,0,0,NONE,14,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5423430011526856,0.0179652074961017,0.1090013601203137,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.4594,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
